Region,County,Title,Description,Latitude,Longitude,Tags 1,Tags 2,Website URL,Photo URL,Location
Capital-Saratoga,Albany County,Rensselaerville Institute,"Art gallery. Summer classical and jazz concerts, lectures by leading figures.",42.532277399999998,-74.127836400000007,Museums,Art & Culture Museums|Performing Arts,http://www.rinstitute.org/,,"(42.532277399999998, -74.127836400000007)"
Capital-Saratoga,Albany County,Routes 5 & 20 - Historic Trail,"New York State's Route's 5 and 20 is a treasure trove of places to visit and things to do. Fourteen museums and historic sites between Skaneateles and Batavia, have joined forces to create what may be the world’s longest exhibit!  What is your interest? History? Nature? The Arts? Theater? Crafts? Sports? Festivals? Family Fun? You will find plenty to fill your days and nights when you visit Routes 5 and 20.",42.668970999999999,-73.826421999999994,History & Culture|Tours & Excursions,Historic sites|Tours & Excursions|Walking tours,,,"(42.668970999999999, -73.826421999999994)"
Capital-Saratoga,Albany County,Schuyler Mansion State Historic Site,"1761 home of Revolutionary War general Philip Schuyler and his family.  Furnishings, decorative arts, paintings and family pieces are on exhibit in the mansion and visitors center.",42.641744699999997,-73.759798599999996,History & Culture,Historic sites,http://www.nysparks.com,http://iloveny.com/d3k/mem/Generic/3356/1062.jpg,"(42.641744699999997, -73.759798599999996)"
Capital-Saratoga,Albany County,Shaker Heritage Society,America's first Shaker settlement.  Shaker Meeting House and herb garden.,42.676214999999999,-73.755307000000002,History & Culture|Tours & Excursions,Historic sites|Walking tours,http://www.shakerheritage.org,,"(42.676214999999999, -73.755307000000002)"
Capital-Saratoga,Albany County,Siena Saints - College Basketball,"They started out as the Golden Warriors. That proved too long for headlines, so soon Siena became the Indians. In the late 1980s, they became the Saints.   There was a time, not long ago, when the majority of Siena's student-athletes hailed from homes in the Capital Region, and jumping in a van and traveling to Saratoga, Troy, Schenectady and Albany could meet athletic teams' scheduling requirements.   In 1976, however, Siena's athletics program was elevated to NCAA Division I status. With thatmove, the College committed itself to upgrading its program and making all teams competitive.   After stops in the ECAC Metro and North Atlantic Conference, Siena moved to the Metro Atlantic Athletic Conference (MAAC), where it has made its mark.   Since its move to full Division I status, Siena Athletics has continued to grow. Three years ago, the program added women's water polo, giving it seven men's programs and 11 on the women's side...",42.648339999999997,-73.753957,Sports & Gaming,Arenas|Sports teams,http://sienasaints.cstv.com/,http://iloveny.com/d3k/mem/Generic/10734/2645.jpg,"(42.648339999999997, -73.753957)"
Capital-Saratoga,Albany County,Six Mile Waterworks,"Tucked away in a tiny corner of  Albany, the 57-acre park is a recreational oasis offering many outdoor activities. Rensselaer Lake is stocked several times each year with fish from the City’s Alcove Reservoir, said to be home to some of the biggestfish in the Capital District.",42.692756000000003,-73.830720400000004,Land Adventures|Nature|Snow Adventures|Water Adventures,Bicycling|Birding|Fishing|Hiking|Kayaking / Canoeing|Nature|Skiing (XC)|State parks|Wildlife Refuges,http://www.albanyny.org/government/departments/waterandwatersupply/sixmilewaterworks.aspx,,"(42.692756000000003, -73.830720400000004)"
Capital-Saratoga,Albany County,St. Peter's Episcopal Church,"Nat'l Historic Landmark. Oldest Episcopal Church N of NYC (1712).  Founded in 1716, the current structure (1859) features elaborate stained glass, mosaic tile floors, & a marble altar, all by world-famous artisans; 1st Friday host for select dates.",42.650829600000002,-73.754589600000003,History & Culture,Historic sites|Religious sites,http://stpeterschurchalbany.org,http://iloveny.com/d3k/mem/Generic/3480/1112.jpg,"(42.650829600000002, -73.754589600000003)"
Capital-Saratoga,Albany County,Stuyvesant Plaza,Upscale shopping in open air setting.  Includes over 60 specialty shops and eateries.,42.702930000000002,-73.816310000000001,Shopping,Malls & Outlets|Specialty Shopping|Village Shops,http://www.stuyvesantplaza.com,http://iloveny.com/d3k/mem/Generic/3535/1126.jpg,"(42.702930000000002, -73.816310000000001)"
Capital-Saratoga,Albany County,Tawasentha Park,200 acres of rolling wooded areas and open play areas located in the center of the Town of Guilderland.   Park includes community gardens and Guilderland Rock Adventure Barn. Open year round from morning until dusk.,42.700902900000003,-73.933930000000004,Amusements|Land Adventures|Nature|Snow Adventures|Water Adventures,Bicycling|Bobsledding / Luging|Family entertainment|Hiking|Kayaking / Canoeing|Rock climbing|Snowshoeing,http://www.townofguilderland.org,,"(42.700902900000003, -73.933930000000004)"
Capital-Saratoga,Albany County,Thacher State Park,"Situated along the Helderberg Escarpment, a rich fossil-bearing formation. Panoramic view of the Hudson-Mohawk Valley, Adirondack and Green Mountains.",42.640226699999999,-73.990299699999994,Amusements|History & Culture|Land Adventures|Motorcoach Companies|Nature|Outdoor Guide Services|Path Through History|Snow Adventures|Water Adventures,Bicycling|Birding|Family entertainment|Hiking|Historic sites|Motorcoach companies|Scenic drives & views|Skiing (XC)|State parks|Water Adventures,http://www.nysparks.com,http://iloveny.com/d3k/mem/Generic/3578/1130.jpg,"(42.640226699999999, -73.990299699999994)"
Capital-Saratoga,Albany County,Thompson's Lake State Park,"Nestled in mountains 4-mi. from Helderberg Escarpment. Camping, sandy beach, volleyball court, horseshoe pits, playing field, swingsets, carry-in boat access, rental row boats, fishing, nature trails. Interpretive and recreational programs. 18 milesSW of Albany.",42.653967000000002,-73.928736499999999,Camping|Land Adventures|Nature|Snow Adventures|Water Adventures,Beaches|Camping|Fishing|Hiking|Houseboat rentals|Kayaking / Canoeing|Nature Centers|Public Campgrounds|Skiing (XC)|State parks,http://www.nysparks.com,http://iloveny.com/d3k/mem/Generic/3620/1141.jpg,"(42.653967000000002, -73.928736499999999)"
Capital-Saratoga,Albany County,Times Union Center,"Multi-purpose facility with adaptable seating of 6,000-17,500; hosts a variety of events: concerts, family shows, sporting events, & trade shows.",42.648667000000003,-73.755216000000004,Convention Centers|Motorcoach Companies|See & Do|Sports & Gaming,Arenas|Convention centers|Sports teams,http://timesunioncenter-albany.com/,http://iloveny.com/d3k/mem/Generic/3091/961.jpg,"(42.648667000000003, -73.755216000000004)"
Capital-Saratoga,Albany County,USS Slater DE766,"A National Historic Landmark and 
historic WW II destroyer escort, only DE afloat with its original 1945 configuration intact. Tour 3 levels including the galley, mess, crew sleeping quarters, officer's country, the captain's private quarters, chart room and pilot house. 
Children under 6 are free. 
Free Parking",40.865574299999999,-73.927270699999994,History & Culture|Museums|Shopping|Tours & Excursions,Boat tours|Children's|Historical|Military history|Museums|Specialty Shopping,http://www.ussslater.org,http://iloveny.com/d3k/mem/Generic/3683/1159.jpg,"(40.865574299999999, -73.927270699999994)"
Capital-Saratoga,Albany County,Van Schaick Island Marina,"Marina located on the Hudson River, gateway to the Erie Canal.",42.770077999999998,-73.684602999999996,Water Adventures,Marinas,,,"(42.770077999999998, -73.684602999999996)"
Capital-Saratoga,Albany County,Washington Park,"The 84-acre park was created during the 1870s-80s from a design by Calvert Vaux and Fredrick Olmsted, who is famous for New York City's Central Park. Contains numerous monuments, the Lake House, stock pond, playgrounds, bike paths, and tennis courts. Hosts a variety of public events throughout the year.",42.671494000000003,-73.736254000000002,Arts & Culture|History & Culture|Land Adventures|Snow Adventures|Water Adventures,Bicycling|Fishing|Hiking|Historic sites|Skiing (XC)|Theater,http://www.parkplayhouse.com,,"(42.671494000000003, -73.736254000000002)"
Capital-Saratoga,Albany County,Watervliet Arsenal Museum,"Rare and unique cannon and related artifacts tell the history of the nation's oldest arsenal as well as the history of cannon production. Rare cannon include the Burgoyne Gun"" captured at the Battle of Saratoga and the ""Williams Automatic Cannon"" the confederate secret weapon. Restored 19th Century machine shop. Theatre presentations.""",42.707711199999999,-73.711699199999998,History & Culture,Military history,http://www.wva.army.mil,,"(42.707711199999999, -73.711699199999998)"
Capital-Saratoga,Albany County,Western Turnpike Golf Course,"27 holes, semi-private, rolling terrain, wooded fairways and greens. Club house, pavilion, swimming and tennis.",42.701293,-73.904813599999997,Land Adventures|Snow Adventures,Golf Private|Golf Public|Skiing (XC),http://www.westernturnpike.com,,"(42.701293, -73.904813599999997)"
Chautauqua-Allegheny,Allegany County,3 Clay Sisters,"Local ceramic artists of Firefly, Mudpuddle, and Creekbed Pottery come together to offer fun, functional pottery.  Their pottery studio and gift shop boasts beautiful ceramic pieces that are perfect for gifts to others or treats to yourself.",42.306585900000002,-78.017761300000004,Arts & Culture,Crafts & Artisans|Galleries & Art spaces,http://www.facebook.com/#!/pages/Three-Clay-Sisters-Pottery/136605066417422,,"(42.306585900000002, -78.017761300000004)"
Chautauqua-Allegheny,Allegany County,Alfred Village Historic District,"On the register of national historic sites, the Terra Cotta Building, Fireman's Hall, and village historic district offer a blast to the past of Allegany County.  #85002323 added to the register in 1985.",42.250494000000003,-77.791449999999998,History & Culture,Historic sites,,,"(42.250494000000003, -77.791449999999998)"
Chautauqua-Allegheny,Allegany County,"Allegany County Federation of Snowmobilers, Inc.","380 miles of scenic snowmobile trails over Allegany County's gentle rolling hills, farmland, and state lands that are safe, well marked, and groomed.",42.206456600000003,-78.137509899999998,Land Adventures|Snow Adventures,Snowmobiling,http://www.acfsnow.org,,"(42.206456600000003, -78.137509899999998)"
Chautauqua-Allegheny,Allegany County,Allegany County Museum,County museum of local historical attractions.,42.224958000000001,-78.033314000000004,Museums,Historical,http://www.alleganyco.com,,"(42.224958000000001, -78.033314000000004)"
Chautauqua-Allegheny,Allegany County,Allegheny Hills Golf Course,"Pleasant country setting, scenic and challenging.  Club house restaurant offers lunch. Cabin available for rental.",42.363624999999999,-78.288166000000004,Land Adventures,Golf Private,http://www.alleghenyhillsgolfcourse.com/,,"(42.363624999999999, -78.288166000000004)"
Chautauqua-Allegheny,Allegany County,Allen Lake NYSDEC Forest,"With nearly 2,500 acres of state forest there is plenty of hiking and snowmobiling to keep you busy year round.  Brook and rainbow trout are stocked in the spring for excellent fishing all year (yes...even ice fishing). Hunting, trapping, geo-caching, and small boat operation permitted.  Contact the DEC for more information.",42.366743499999998,-78.058711900000006,Nature,Birding|State parks,http://www.dec.ny.gov,,"(42.366743499999998, -78.058711900000006)"
Chautauqua-Allegheny,Allegany County,Allentown Antiques Co-Op,"Find an antique to suit your style.  Furniture, children's items, books, war artifacts, tools, and much more.",42.086486899999997,-78.155541999999997,Shopping,Antiques,,,"(42.086486899999997, -78.155541999999997)"
Chautauqua-Allegheny,Allegany County,Alma Pond,"Located in southern Allegany County, minutes from the Pennsylvania border, Alma Pond offers some of the best fishing and canoeing in the area.  You can expect to catch largemouth bass, northern pike, crappies, bluegills, and suckers.",42.013325999999999,-78.015849900000006,Water Adventures,Fishing|Kayaking / Canoeing,http://www.dec.ny.gov/outdoor/26975.html,,"(42.013325999999999, -78.015849900000006)"
Chautauqua-Allegheny,Allegany County,Alton A. Sylor Bridge,"Cross the unique Alton A. Sylor Memorial Bridge, the longest clear span timber arch bridge in America, on your way out of town on Rt. 16.  You can park and walk partially below it to see the craftsmanship.",42.3064252,-78.017077900000004,History & Culture,Historic sites,,,"(42.3064252, -78.017077900000004)"
